=== REQUEST (ollama gemma4:31b) ===
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide two things: which entity it is, and how it relates to the registry's broader or narrower entities.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## 3. `p` and `r` — the hierarchy relation

Only for mentions you answered `"NEW"`. Unlike identity, this question is answered from what the entities ARE — your general knowledge of them — not from the source text. The source does not need to state, or even hint at, the relation.

Set `p` to the `E` number of the listed entity the mention stands in a genuine narrower/broader relation to. Scan the WHOLE `E1…En` list for it: the right entity may be any listed entity, including one that another mention of this document put on the list. A mention's options row is identity retrieval only — the genuinely broader entity is usually NOT in it, because a component and the system it belongs to rarely resemble each other by name. When the mention is the narrower side, prefer the **narrowest** listed entity that is genuinely broader than it. Set `r` to one of four:

- `"v"` — the listed entity is the mention **with a qualifier removed**: a version, edition, year, release, platform, or packaging variant. `Foo 2010` under `Foo`, `Foo 7` under `Foo`, `Foo (64-bit)` under `Foo`. Both name the same thing at different precision, and that qualifier is the only difference.
- `"n"` — the mention is narrower for any other reason: a named instance under its type, a model under its product line, a derivative built on the listed base.
- `"p"` — the mention is a distinct component, member, or subdivision of the listed entity.
- `"b"` — the reverse direction: the mention is genuinely **broader** than the listed entity — the listed entity is a version, instance, or component of the mention. `Foo` mentioned when `Foo 2010` is already listed.

An identifier that names a vulnerability, advisory, exploit, or ticket (`CVE-…`, `MS…-…`, a bulletin or issue number) is NOT narrower than the product it affects: a flaw lives IN a product without being a kind, version, or part of it. For such mentions answer `null` unless the listed entity is another naming of the same flaw.

Ask it of every new entity, not only the obvious ones. You have just written each mention's gloss — use it: when a gloss names the base product, engine, family, or host system the mention is built on, and that entity appears anywhere in `E1…En`, that entity is the `p`. A gloss that says "X-based" or "component of X" while `p` is `null` is a contradiction. In particular, when several mentions of this document are versions, derivatives, components, or members of one base product that appears anywhere in `E1…En`, each of them gets that `p` — a run of siblings is the commonest case, not an exception. Set both to `null` when nothing listed is narrower or broader, when the link is merely topical, or when you cannot say what the relation is — a missing edge is recoverable, a wrong one distorts every later rollup. Never point `p` at the mention itself, and never set it on a mention you linked.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference. The hierarchy question never depends on the source.

Output one raw JSON object, no markdown fences, no commentary, one entry per mention, in order, keys exactly in the order `m`, `id`, `g`, `p`, `r` — the gloss is written before the hierarchy answer on purpose:
{"v":[{"m":"M1","id":"E3","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":"a 2010 release of the suite","p":"E1","r":"v"}]}

--- text ---
Source: "registry review at 1823 canonicals"
Entities:
E1. olminx.com
M451. "uoou-gov.cloud" (Domain) — options: E350, E1024, E676, E1078
M452. "gov-au.cloud" (Domain) — options: E180, E725, E1079, E712
M453. "gov-lt.cloud" (Domain) — options: E1081, E860, E712, E680
M454. "md-gov.cloud" (Domain) — options: E674, E1017, E624, E942
M455. "whoer.net" (Domain) — options: E96, E1082, E596, E26
M456. "gotdns.ch" (Domain) — options: E96, E1085, E462, E32
M457. "jel-gos.top" (Domain) — options: E786, E789, E790, E785
M458. "getssl.ink" (Domain) — options: E150, E148, E1086, E974
M459. "ginaengg.com" (Domain) — options: E3, E349, E8, E494
M460. "ye-gos.top" (Domain) — options: E786, E790, E1089, E789
M461. "olei.ro" (Domain) — options: E88, E761, E820, E452
M462. "getssl.click" (Domain) — options: E1091, E1092, E1088, E1093
M463. "ghaniyu.com" (Domain) — options: E3, E538, E115, E780
M464. "gobits3.com" (Domain) — options: E463, E494, E755, E32
M465. "drive.google.com" (Domain) — options: E115, E1096, E29, E11
M466. "www2.google.com.getssl.click" (Domain) — options: E1091, E1099, E1095, E1100
M467. "let-me.network" (Domain) — options: E119, E292, E192, E152
M468. "tio-gos.top" (Domain) — options: E786, E787, E1105, E789
M469. "geroiua.com" (Domain) — options: E349, E3, E964, E5
M470. "gondurasonline.ug" (Domain) — options: E3, E909, E368, E1107
M471. "gbshost.org" (Domain) — options: E192, E191, E704, E432
M472. "blog.gocon.in" (Domain) — options: E538, E1029, E323, E973
M473. "ns2.goaccount.link" (Domain) — options: E110, E1029, E333, E461
M474. "acteran.ru" (Domain) — options: E499, E471, E453, E320
M475. "www.portcheckers.com" (Domain) — options: E169, E310, E922, E10
M476. "pbank.co.ua" (Domain) — options: E483, E1114, E637, E1115
M477. "smart-vnc.com" (Domain) — options: E1066, E492, E34, E406
M478. "anonvnc.com" (Domain) — options: E1065, E32, E34, E492
M479. "hiddenvnc.com" (Domain) — options: E34, E1118, E32, E406
M480. "anotepad.com" (Domain) — options: E118, E406, E32, E320
M481. "ip-api.com" (Domain) — options: E587, E112, E1043, E111
M482. "alegoomaster.com" (Domain) — options: E32, E3, E643, E53
M483. "jorgava.com" (Domain) — options: E3, E647, E32, E59
M484. "leonardis.ru" (Domain) — options: E499, E41, E453, E1122
M485. "eurotelle.com" (Domain) — options: E342, E479, E1123, E32
M486. "hexactor.com" (Domain) — options: E456, E881, E191, E32
M487. "ler-u.co" (Domain) — options: E143, E227, E353, E576
M488. "gir.network" (Domain) — options: E192, E297, E118, E1126
M489. "internet.bs" (Domain) — options: E119, E1127, E118, E710
M490. "netbin.host" (Domain) — options: E29, E204, E198, E194
M491. "metanat.ru" (Domain) — options: E452, E320, E630, E453
M492. "t.co" (Domain) — options: E321, E775, E1130, E359
M493. "igshop.net" (Domain) — options: E118, E708, E575, E26
M494. "syncthing.net" (Domain) — options: E689, E771, E1133, E575
M495. "prostotaknet.net" (Domain) — options: E38, E118, E615, E1135
M496. "ukr.net" (Domain) — options: E249, E1136, E1137, E1084
M497. "serveminecraft.net" (Domain) — options: E26, E488, E504, E192
M498. "hmgo.pw" (Domain) — options: E421, E491, E1142, E332
M499. "winscp.net" (Domain) — options: E29, E465, E705, E26
M500. "elyslink.online" (Domain) — options: E244, E471, E1144, E441
M501. "hsts.online" (Domain) — options: E244, E242, E441, E240
M502. "internetcygane.ru" (Domain) — options: E33, E122, E1145, E453
M503. "tworchi-kanikylu.info" (Domain) — options: E126, E177, E156, E158
M504. "golosa-zaditinu.eu" (Domain) — options: E3, E33, E781, E50
M505. "turnik-malunki-uah.eu" (Domain) — options: E400, E3, E1146, E654
M506. "eti-opros.top" (Domain) — options: E515, E511, E516, E523
M507. "omyce.ru" (Domain) — options: E88, E455, E1148, E453
M508. "info-cip.org" (Domain) — options: E177, E316, E159, E950
M509. "awa-opros.top" (Domain) — options: E511, E518, E814, E514
M510. "tortunas.ru" (Domain) — options: E499, E818, E453, E122
M511. "kurapat.ru" (Domain) — options: E88, E761, E749, E453
M512. "kesp.cl" (Domain) — options: E230, E761, E974, E1150
M513. "ukainua.com" (Domain) — options: E3, E274, E1152, E32
M514. "deti-malunki-uah.eu" (Domain) — options: E400, E552, E49, E654
M515. "dytiachatvorchist.pics" (Domain) — options: E122, E320, E1155, E716
M516. "malunki-ditin-uah.eu" (Domain) — options: E400, E870, E968, E121
M517. "moolin.ru" (Domain) — options: E400, E867, E456, E453
M518. "zaditinu-golos-uah.eu" (Domain) — options: E3, E237, E970, E1156
M519. "nais-gov.com" (Domain) — options: E136, E24, E129, E197
M520. "nais-gov.org" (Domain) — options: E132, E129, E197, E1016
M521. "enrollmentdm.com" (Domain) — options: E238, E92, E1158, E32
M522. "cisa.gov" (Domain) — options: E136, E637, E1159, E737
M523. "mpo-gov.cloud" (Domain) — options: E945, E795, E676, E678
M524. "mzp-gov.cloud" (Domain) — options: E1012, E1017, E676, E679
M525. "mze-gov.cloud" (Domain) — options: E678, E1017, E679, E676
M526. "gov-lv.cloud" (Domain) — options: E726, E1160, E674, E680
M527. "mmr-gov.cloud" (Domain) — options: E238, E681, E794, E676
M528. "mo-gov.cloud" (Domain) — options: E674, E675, E676, E682
M529. "nakit-gov.cloud" (Domain) — options: E136, E1077, E794, E676
M530. "certifiedauth.in" (Domain) — options: E137, E1161, E1131, E1162
M531. "cuckoo.cert.ee" (Domain) — options: E230, E775, E142, E199
M532. "sinergil.com" (Domain) — options: E114, E5, E346, E32
M533. "enlamentedeunasesor.com" (Domain) — options: E114, E266, E53, E1166
M534. "net-certificate.services" (Domain) — options: E26, E1002, E465, E1167
M535. "www2.google2.certifiedauth.in" (Domain) — options: E1169, E1170, E1171, E1172
M536. "ssl2.in" (Domain) — options: E1039, E1178, E461, E330
M537. "zaikaopentra.com.ru" (Domain) — options: E49, E122, E1109, E33
M538. "www3.google2.certifiedauth.in" (Domain) — options: E1182, E1169, E1171, E1174
M539. "badpdf.com" (Domain) — options: E266, E387, E804, E32
M540. "sindoproperty.org" (Domain) — options: E336, E583, E1001, E581
M541. "arcor.de" (Domain) — options: E456, E499, E629, E626
M542. "tacticalv.com" (Domain) — options: E15, E347, E520, E32
M543. "winchconstruction.com" (Domain) — options: E575, E646, E53, E1036
M544. "farafauler.ru" (Domain) — options: E324, E455, E1186, E453
M545. "voteph.art" (Domain) — options: E41, E403, E452, E479
M546. "vikompalion.ru" (Domain) — options: E88, E455, E1053, E453
M547. "qaz.im" (Domain) — options: E230, E1190, E273, E1191
M548. "kilitro.ru" (Domain) — options: E320, E542, E453, E499
M549. "paparat.ru" (Domain) — options: E122, E750, E320, E453
M550. "hawksi.ru" (Domain) — options: E41, E227, E562, E453
M551. "balerina.info" (Domain) — options: E159, E294, E126, E1193
M552. "unayt.ru" (Domain) — options: E761, E320, E466, E453
M553. "keewoolas.pw" (Domain) — options: E332, E418, E491, E1195
M554. "ganara.ru" (Domain) — options: E456, E749, E1196, E453
M555. "edisk.in.ua" (Domain) — options: E249, E637, E484, E1197
M556. "armpress.net" (Domain) — options: E118, E488, E84, E26
M557. "remala.id" (Domain) — options: E118, E1201, E71, E88
M558. "bookgames.pw" (Domain) — options: E421, E418, E600, E149
M559. "sakentoshi.ru" (Domain) — options: E456, E730, E568, E453
M560. "qaz.su" (Domain) — options: E230, E320, E1202, E122
M561. "let-me.world" (Domain) — options: E1205, E292, E175, E297
M562. "world-opros.top" (Domain) — options: E511, E1208, E814, E514
M563. "file.io" (Domain) — options: E29, E117, E335, E106
M564. "nas-files.firstcloudit.com" (Domain) — options: E101, E29, E591, E68
M565. "chari-konkursua.world" (Domain) — options: E175, E992, E1212, E1205
M566. "sc-hudojniku.eu" (Domain) — options: E27, E589, E828, E575
M567. "aws-s3.cloud" (Domain) — options: E1055, E85, E1216, E1004
M568. "claud.in" (Domain) — options: E452, E990, E105, E172
M569. "microsoft.com" (Domain) — options: E618, E1210, E335, E26
M570. "sec-t.info" (Domain) — options: E126, E158, E573, E177
M571. "ceriossl.info" (Domain) — options: E126, E147, E156, E520
M572. "teleqram.info" (Domain) — options: E126, E978, E652, E156
M573. "infomalilopera.ru" (Domain) — options: E50, E49, E455, E538
M574. "finformservice.com" (Domain) — options: E26, E506, E32, E266
M575. "nabufixservice.su" (Domain) — options: E162, E563, E577, E122
M576. "tme-id.com" (Domain) — options: E983, E493, E115, E751
M577. "telegrad.info" (Domain) — options: E158, E981, E71, E156
M578. "nabufixservice.name" (Domain) — options: E139, E1204, E26, E157
M579. "motocheck.in" (Domain) — options: E867, E172, E342, E921
M580. "connectssl.in" (Domain) — options: E1221, E124, E1222, E1223
M581. "lnasfe.ru" (Domain) — options: E33, E41, E466, E453
M582. "winupmirror.support" (Domain) — options: E575, E622, E397, E167
M583. "mastodon.social" (Domain) — options: E244, E383, E536, E119
M584. "www.symantec.com" (Domain) — options: E618, E310, E1039, E111
M585. "bihei.eu" (Domain) — options: E5, E122, E1061, E859
M586. "wiki.zimbra.com" (Domain) — options: E21, E474, E32, E19
M587. "mail.numina.md" (Domain) — options: E25, E623, E129, E682
M588. "melitaes.online" (Domain) — options: E242, E555, E441, E471
M589. "motoristo.ru" (Domain) — options: E528, E49, E923, E453
M590. "melitaeas.online" (Domain) — options: E240, E242, E441, E1008
M591. "play.certifiedauth.in" (Domain) — options: E1164, E1183, E924, E1230
M592. "ceronamtinclube.icu" (Domain) — options: E159, E984, E126, E1232
M593. "aws-il.cloud" (Domain) — options: E72, E755, E932, E943
M594. "aws-data.cloud" (Domain) — options: E72, E1004, E1055, E1051
M595. "confirm-agent.online" (Domain) — options: E244, E368, E1140, E189
M596. "uacompensation.xyz" (Domain) — options: E1236, E1237, E1238, E1239
M597. "hudojnik-diti.eu" (Domain) — options: E237, E1242, E832, E797
M598. "shikjil.com" (Domain) — options: E143, E396, E115, E32
M599. "bt.hurtom.com" (Domain) — options: E381, E46, E143, E862
M600. "jokotras.ru" (Domain) — options: E88, E528, E871, E49
M601. "modeselling.com" (Domain) — options: E495, E507, E237, E839
M602. "milotraf.ru" (Domain) — options: E528, E86, E467, E453
M603. "chis-gos.top" (Domain) — options: E121, E787, E789, E785
M604. "tgeo.link" (Domain) — options: E204, E119, E1245, E761
M605. "deti-bi.eu" (Domain) — options: E5, E549, E859, E177
M606. "topadm.top" (Domain) — options: E846, E1246, E876, E877
M607. "rms-server.tektonit.ru" (Domain) — options: E162, E17, E761, E544
M608. "ssl3.online" (Domain) — options: E1248, E441, E1249, E463
M609. "ssl4.online" (Domain) — options: E1252, E441, E1253, E244
M610. "evil.server.com" (Domain) — options: E690, E32, E670, E505
M611. "analyze.intezer.com" (Domain) — options: E96, E99, E1255, E32
M612. "static.binance.com.personlog.in" (Domain) — options: E1256, E1046, E1257, E1121
M613. "www.binance.com.personlog.in" (Domain) — options: E1256, E1121, E1259, E1258
M614. "telegram.account.associates" (Domain) — options: E1227, E274, E57, E216
M615. "fudupdate.com" (Domain) — options: E1265, E1266, E1267, E32
M616. "zaliphone.com" (Domain) — options: E286, E780, E265, E32
M617. "stormpredictor.host" (Domain) — options: E204, E194, E1054, E192
M618. "getmod.host" (Domain) — options: E192, E198, E204, E203
M619. "ua-aws.army" (Domain) — options: E195, E1269, E196, E1270
M620. "milotrad.ru" (Domain) — options: E528, E143, E469, E453
M621. "mil-pt.cloud" (Domain) — options: E199, E603, E639, E602
M622. "iqhost.ru" (Domain) — options: E230, E274, E1273, E1274
M623. "meteolink.host" (Domain) — options: E191, E192, E198, E194
M624. "syncapp.host" (Domain) — options: E192, E194, E198, E191
M625. "hostpro.ua" (Domain) — options: E630, E1275, E1115, E631
M626. "military-ukraine.online" (Domain) — options: E200, E631, E404, E930
M627. "teiegram1.me" (Domain) — options: E355, E585, E218, E357
M628. "teierqam.org" (Domain) — options: E230, E862, E581, E274
M629. "graphiuma.online" (Domain) — options: E242, E368, E234, E441
M630. "billyhot.ru" (Domain) — options: E122, E542, E1229, E453
M631. "authssl.link" (Domain) — options: E1111, E894, E1112, E330
M632. "phymateus.online" (Domain) — options: E471, E443, E441, E239
M633. "delta-storages.com" (Domain) — options: E219, E237, E287, E80
M634. "texlidia.com" (Domain) — options: E3, E1229, E1277, E32
M635. "sowakiev.eu" (Domain) — options: E559, E230, E1279, E1280
M636. "metallergroup.ru" (Domain) — options: E761, E454, E455, E235
M637. "groupdavinci.online" (Domain) — options: E239, E242, E234, E1282
M638. "cooperi.ru" (Domain) — options: E320, E468, E529, E453
M639. "coudzoom.ru" (Domain) — options: E122, E455, E1284, E453
M640. "mulleti.ru" (Domain) — options: E870, E562, E453, E122
M641. "qiwardos.ru" (Domain) — options: E230, E499, E1286, E453
M642. "reg.ru" (Domain) — options: E91, E499, E1288, E88
M643. "nitikora.ru" (Domain) — options: E320, E456, E542, E453
M644. "circulas.ru" (Domain) — options: E466, E499, E453, E122
M645. "geroiukrainu.com" (Domain) — options: E631, E635, E875, E929
M646. "tvorchist-sadochka.eu" (Domain) — options: E625, E33, E823, E747
M647. "davincigroup.online" (Domain) — options: E239, E471, E243, E441
M648. "baletnet.eu" (Domain) — options: E660, E558, E661, E1293
M649. "baletme.eu" (Domain) — options: E122, E227, E710, E1293
M650. "tense-gos.top" (Domain) — options: E786, E521, E802, E789
M651. "aten.ua" (Domain) — options: E634, E631, E630, E456
M652. "minef.eu" (Domain) — options: E963, E840, E362, E660
M653. "admukr.club" (Domain) — options: E752, E274, E876, E1297
M654. "admus.top" (Domain) — options: E761, E876, E786, E754
M655. "baletki.eu" (Domain) — options: E122, E227, E1298, E999
M656. "balet-me.us" (Domain) — options: E493, E378, E298, E558
M657. "balet-me.info" (Domain) — options: E126, E1193, E379, E558
M658. "billiopa.com" (Domain) — options: E3, E39, E387, E1273
M659. "baletua.eu" (Domain) — options: E660, E122, E296, E1300
M660. "balletworld.co" (Domain) — options: E558, E1205, E643, E646
M661. "balet-deti.eu" (Domain) — options: E237, E859, E999, E710
M662. "balet-me.pro" (Domain) — options: E38, E1302, E558, E298
M663. "tvorchist-ua.eu" (Domain) — options: E631, E630, E748, E1276
M664. "apoxipodes.ru" (Domain) — options: E41, E455, E778, E453
M665. "site-1.work" (Domain) — options: E76, E119, E251, E1139
M666. "www.dstruct.net" (Domain) — options: E26, E32, E1305, E119
M667. "wasabiwallet.online" (Domain) — options: E473, E1308, E441, E241
M668. "complainnykso.shop" (Domain) — options: E497, E1310, E1311, E1312
M669. "kissmafiabeforyoudied.eu" (Domain) — options: E237, E861, E1314, E1315
M670. "product-reviews.website" (Domain) — options: E76, E279, E1317, E214
M671. "www.facebook.com" (Domain) — options: E3, E310, E1318, E562
M672. "petitian--ukraine.com" (Domain) — options: E631, E635, E1319, E630
M673. "changepassword-ukr.net" (Domain) — options: E254, E596, E250, E279
M674. "geroi-ukraine.com" (Domain) — options: E631, E635, E891, E966
M675. "ukrainebayra.com" (Domain) — options: E631, E635, E1324, E1325
M676. "ukraine-geroi.org.ua" (Domain) — options: E631, E483, E1323, E875
M677. "geroiukr.com.ua" (Domain) — options: E631, E58, E964, E459
M678. "ukrsett.com" (Domain) — options: E249, E977, E424, E32
M679. "petitionukraine.com" (Domain) — options: E1327, E1326, E1322, E32
M680. "petition-ukraine.com" (Domain) — options: E1327, E1320, E1328, E1326
M681. "petition--ukraine.com" (Domain) — options: E1327, E1328, E1322, E1326
M682. "barvy-ukraines.info" (Domain) — options: E631, E635, E931, E634
M683. "zp.ukrtel.net" (Domain) — options: E1009, E249, E1334, E557
M684. "compensation-ukr.com" (Domain) — options: E1335, E1240, E1336, E951
M685. "petition-ukraina.com" (Domain) — options: E1327, E1328, E1322, E1320
M686. "ukrsets.com" (Domain) — options: E249, E949, E425, E32
M687. "geroiua.com.ua" (Domain) — options: E631, E58, E929, E353
M688. "golos-ukr.info" (Domain) — options: E158, E631, E371, E372
M689. "portret-ua.eu" (Domain) — options: E630, E631, E296, E1298
M690. "lotus-kiev.eu" (Domain) — options: E635, E631, E1337, E1280
M691. "nv.ua" (Domain) — options: E631, E630, E737, E1275
M692. "hudojnik-diti-ua.eu" (Domain) — options: E829, E631, E831, E237
M693. "ukraine-chares.info" (Domain) — options: E631, E1332, E293, E933
M694. "ukrainecenter.yolasite.com" (Domain) — options: E635, E1339, E1340, E637
M695. "ukr.net.ssl2.online" (Domain) — options: E939, E367, E1309, E1341
M696. "dsns.com.ua" (Domain) — options: E637, E567, E738, E1343
M697. "petition-ukrainiane.com" (Domain) — options: E1327, E1326, E1322, E1320
M698. "ukraine-barvy.info" (Domain) — options: E631, E635, E930, E1333
M699. "malvy-ukriane.info" (Domain) — options: E631, E630, E930, E1345
M700. "compensationukr.com" (Domain) — options: E1346, E32, E1336, E844
M701. "ukraina-diti-ua.pics" (Domain) — options: E631, E630, E1347, E1187
M702. "barvy-ukraines.life" (Domain) — options: E634, E631, E1033, E635
M703. "marmaris.com.ua" (Domain) — options: E631, E738, E1349, E58
M704. "kismamabeforyougo.ru" (Domain) — options: E762, E38, E1218, E1316
M705. "accept-pay.top" (Domain) — options: E1247, E183, E514, E785
M706. "axikok.com" (Domain) — options: E274, E1353, E9, E32
M707. "agreminj.com" (Domain) — options: E349, E1353, E32, E286
M708. "edopomogaonline.yolasite.com" (Domain) — options: E1123, E1340, E368, E1354
M709. "shared.drive.googie.com.ssl4.site" (Domain) — options: E1355, E1356, E1357, E1098
M710. "shared.drive.googie.com.ssl4.online" (Domain) — options: E1357, E282, E1254, E1356
M711. "downloadrezerves.ru" (Domain) — options: E29, E455, E1363, E453
M712. "academiadutygroup.com.br" (Domain) — options: E3, E53, E235, E32
M713. "4qzm.com" (Domain) — options: E230, E53, E46, E32
M714. "zambeziz.com" (Domain) — options: E273, E1366, E863, E445
M715. "anidoz.com" (Domain) — options: E118, E1353, E32, E3
M716. "nowpropitup.com" (Domain) — options: E347, E353, E31, E32
M717. "3utilities.com" (Domain) — options: E116, E1368, E542, E32
M718. "dishsouq.com" (Domain) — options: E646, E3, E693, E637
M719. "hamnavard.sharif.ir" (Domain) — options: E336, E374, E54, E36
M720. "passport2.zip" (Domain) — options: E1370, E256, E461, E913
M721. "chinagrill.co" (Domain) — options: E321, E643, E1115, E320

=== RESPONSE (330.5s, in 46746 / out 67649 tok, stop) ===
